transaction_id,product_key_id,customer_id,transaction_date,online_order,order_status
3366,2,1153,2017-01-10,False,Approved
3367,180,1290,2017-10-16,True,Approved
3368,89,1913,2017-02-09,False,Approved
3369,47,2339,2017-05-21,False,Approved
3370,182,1798,2017-12-17,True,Approved
3371,99,1685,2017-12-05,True,Approved
3372,61,2056,2017-04-29,True,Approved
3373,111,2101,2017-06-13,False,Approved
3374,49,3441,2017-08-14,False,Approved
3375,179,3484,2017-09-19,True,Approved
3376,13,1809,2017-07-23,True,Approved
3377,105,2928,2017-07-02,False,Approved
3378,70,1748,2017-10-23,False,Approved
3379,3,1967,2017-10-04,True,Approved
3380,86,1942,2017-12-14,True,Approved
3381,147,3181,2017-12-21,True,Approved
3382,23,1422,2017-04-08,False,Approved
3383,100,1999,2017-12-27,False,Approved
3384,165,295,2017-04-11,False,Approved
3385,11,1014,2017-08-15,False,Approved
3386,52,1375,2017-07-07,True,Approved
3387,121,497,2017-08-04,True,Approved
3388,8,1286,2017-06-09,False,Approved
3389,1,934,2017-10-08,True,Approved
3390,4,2982,2017-07-11,True,Approved
3391,51,350,2017-12-26,True,Approved
3392,155,710,2017-01-28,False,Approved
3393,137,2100,2017-09-26,False,Approved
3394,62,1194,2017-05-12,True,Approved
3395,96,2584,2017-11-22,False,Approved
3396,129,3288,2017-07-07,True,Approved
3397,86,2687,2017-11-14,True,Approved
3398,123,1809,2017-11-20,False,Approved
3399,79,1250,2017-10-21,False,Approved
3400,199,1611,2017-02-25,True,Approved
3401,39,2442,2017-08-28,True,Approved
3402,131,2726,2017-10-08,False,Approved
3403,140,3201,2017-12-09,False,Approved
3404,94,1685,2017-05-10,True,Approved
3405,107,1259,2017-11-19,True,Approved
3406,5,3365,2017-02-03,False,Approved
3407,122,1103,2017-01-09,True,Approved
3408,169,3377,2017-06-16,False,Approved
3409,220,52,2017-03-11,True,Approved
3410,84,556,2017-08-14,False,Approved
3411,82,387,2017-08-30,False,Approved
3412,76,3106,2017-05-01,True,Approved
3413,167,197,2017-09-13,False,Approved
3414,25,2816,2017-12-22,False,Approved
3415,142,458,2017-02-28,True,Approved
3416,109,2602,2017-08-25,True,Approved
3417,212,35,2017-03-30,False,Approved
3418,84,1376,2017-08-14,True,Approved
3419,45,1007,2017-10-17,False,Approved
3420,57,1161,2017-12-13,False,Approved
3421,182,2553,2017-03-17,True,Approved
3422,19,1074,2017-07-27,True,Approved
3423,70,2155,2017-07-28,True,Approved
3424,143,1572,2017-05-21,False,Approved
3425,102,2100,2017-02-27,False,Approved
3426,57,3477,2017-10-27,True,Approved
3427,156,1959,2017-02-16,False,Approved
3428,100,1177,2017-09-16,True,Approved
3429,140,1889,2017-06-22,False,Approved
3430,79,482,2017-02-11,True,Approved
3431,111,2374,2017-03-04,False,Approved
3432,135,907,2017-01-28,False,Approved
3433,69,378,2017-08-09,False,Approved
3434,55,1019,2017-10-07,True,Approved
3435,149,197,2017-12-03,True,Approved
3436,97,3165,2017-08-15,True,Approved
3437,36,3152,2017-12-19,False,Approved
3438,102,2994,2017-02-22,False,Approved
3439,97,586,2017-10-01,True,Approved
3440,99,1767,2017-04-04,True,Approved
3441,197,2138,2017-04-24,False,Approved
3442,18,1398,2017-05-24,True,Approved
3443,182,1640,2017-01-27,True,Approved
3444,23,2624,2017-12-03,False,Approved
3445,37,1412,2017-08-22,True,Approved
3446,152,3146,2017-03-07,False,Approved
3447,115,2603,2017-02-24,True,Approved
3448,126,3285,2017-06-17,True,Approved
3449,140,2929,2017-11-27,False,Approved
3450,127,3193,2017-12-20,True,Approved
3451,5,446,2017-11-08,True,Approved
3452,187,2110,2017-01-07,True,Approved
3453,12,2570,2017-03-12,True,Approved
3454,159,395,2017-10-02,,Approved
3455,57,371,2017-12-21,False,Approved
3456,30,2610,2017-04-26,False,Approved
3457,108,375,2017-04-08,False,Approved
3458,9,1046,2017-01-24,True,Approved
3459,67,1085,2017-04-09,False,Approved
3460,144,234,2017-01-01,True,Approved
3461,33,2940,2017-08-31,False,Approved
3462,64,2188,2017-10-21,True,Approved
3463,150,629,2017-01-06,False,Approved
3464,54,2105,2017-07-19,True,Approved
3465,6,1581,2017-03-09,False,Approved
3466,18,1492,2017-06-03,True,Approved
3467,119,1868,2017-09-13,False,Approved
3468,175,136,2017-01-13,True,Approved
3469,110,905,2017-01-14,False,Approved
3470,107,2291,2017-09-14,True,Approved
3471,60,874,2017-03-27,True,Approved
3472,181,412,2017-12-03,False,Approved
3473,116,955,2017-12-14,True,Approved
3474,37,494,2017-04-04,True,Cancelled
3475,19,2073,2017-05-28,True,Approved
3476,31,3415,2017-05-13,False,Approved
3477,41,2753,2017-04-22,False,Approved
3478,175,2422,2017-11-28,True,Approved
3479,68,3496,2017-04-18,True,Approved
3480,38,22,2017-09-18,False,Approved
3481,32,3173,2017-07-07,True,Approved
3482,3,2020,2017-03-10,True,Approved
3483,164,145,2017-04-03,False,Approved
3484,12,1054,2017-09-27,True,Approved
3485,65,962,2017-12-28,False,Approved
3486,31,2012,2017-02-07,True,Approved
3487,162,3276,2017-10-11,False,Approved
3488,134,384,2017-10-06,True,Approved
3489,98,452,2017-06-11,True,Approved
3490,58,2577,2017-02-04,True,Approved
3491,118,1428,2017-12-15,False,Approved
3492,12,1540,2017-12-21,False,Approved
3493,63,2281,2017-02-04,False,Approved
3494,70,235,2017-10-07,False,Approved
3495,197,3118,2017-07-06,True,Approved
3496,159,3267,2017-09-08,True,Approved
3497,9,1306,2017-08-16,False,Approved
3498,117,1913,2017-07-22,True,Approved
3499,66,2197,2017-09-02,False,Approved
3500,17,1905,2017-12-05,False,Approved
3501,54,1151,2017-02-10,False,Approved
3502,6,2782,2017-07-13,True,Approved
3503,16,1743,2017-09-14,True,Approved
3504,139,22,2017-07-16,True,Approved
3505,96,2603,2017-12-16,True,Approved
3506,59,18,2017-07-15,True,Approved
3507,107,367,2017-11-17,True,Approved
3508,39,3185,2017-05-22,True,Approved
3509,170,2070,2017-09-09,True,Approved
3510,152,1056,2017-04-09,False,Approved
3511,66,1093,2017-08-13,True,Approved
3512,6,3068,2017-01-14,True,Approved
3513,170,2280,2017-05-15,True,Approved
3514,0,3144,2017-07-12,False,Approved
3515,137,300,2017-02-24,True,Approved
3516,98,1783,2017-01-27,False,Approved
3517,47,893,2017-02-19,False,Approved
3518,56,523,2017-01-01,True,Approved
3519,108,1289,2017-03-20,False,Approved
3520,142,1073,2017-12-13,False,Approved
3521,4,882,2017-09-09,True,Approved
3522,1,1360,2017-03-19,True,Approved
3523,75,896,2017-07-12,False,Approved
3524,1,2510,2017-04-01,True,Approved
3525,196,3490,2017-01-01,True,Approved
3526,155,2859,2017-06-22,True,Approved
3527,102,3157,2017-04-09,False,Approved
3528,62,3097,2017-01-06,False,Approved
3529,1,1825,2017-07-05,False,Approved
3530,102,2537,2017-03-02,True,Approved
3531,39,1837,2017-09-08,False,Approved
3532,123,2874,2017-09-02,False,Approved
3533,140,1131,2017-02-04,,Approved
3534,55,3174,2017-12-06,False,Approved
3535,1,685,2017-07-04,True,Approved
3536,213,1691,2017-12-28,True,Approved
3537,49,1746,2017-05-17,True,Approved
3538,9,91,2017-12-21,True,Approved
3539,25,1531,2017-11-18,False,Approved
3540,66,214,2017-10-06,True,Approved
3541,180,2030,2017-05-05,True,Approved
3542,13,514,2017-08-29,True,Approved
3543,2,339,2017-08-22,True,Approved
3544,134,2788,2017-07-29,False,Approved
3545,38,745,2017-07-05,False,Approved
3546,9,92,2017-11-16,True,Approved
3547,4,370,2017-08-05,False,Approved
3548,49,3448,2017-11-11,True,Approved
3549,54,2260,2017-07-09,False,Approved
3550,156,663,2017-10-18,True,Approved
3551,37,1656,2017-04-08,True,Approved
3552,112,3431,2017-02-07,False,Approved
3553,51,2190,2017-11-19,False,Approved
3554,66,2432,2017-11-28,,Approved
3555,15,162,2017-09-23,True,Approved
3556,27,2468,2017-12-09,False,Approved
3557,53,2203,2017-08-04,False,Approved
3558,49,2531,2017-12-25,True,Approved
3559,136,2521,2017-06-05,True,Approved
3560,115,1449,2017-04-08,True,Approved
3561,134,39,2017-09-23,False,Approved
3562,70,1295,2017-08-22,False,Approved
3563,33,1736,2017-11-06,True,Approved
3564,117,1153,2017-07-03,True,Approved
3565,160,1788,2017-03-19,False,Approved
3566,101,2150,2017-09-16,False,Approved
3567,55,1995,2017-08-22,True,Approved
3568,166,2154,2017-08-06,True,Approved
3569,1,248,2017-06-08,False,Approved
3570,127,2697,2017-11-27,True,Approved
3571,109,1929,2017-11-15,True,Approved
3572,146,243,2017-02-28,False,Approved
3573,46,1115,2017-06-03,False,Approved
3574,105,967,2017-10-25,False,Approved
3575,160,2240,2017-05-31,False,Approved
3576,173,1434,2017-01-27,False,Approved
3577,53,1460,2017-10-20,False,Approved
3578,1,2454,2017-01-14,False,Approved
3579,28,1447,2017-09-24,False,Approved
3580,168,2915,2017-06-30,False,Approved
3581,103,3320,2017-05-19,False,Approved
3582,43,3324,2017-11-20,True,Approved
3583,49,1578,2017-11-03,True,Approved
3584,98,3141,2017-09-07,True,Approved
3585,45,3030,2017-09-27,True,Approved
3586,90,2248,2017-05-17,True,Approved
3587,67,2821,2017-04-13,True,Approved
3588,20,910,2017-04-02,False,Approved
3589,169,2586,2017-01-03,True,Approved
3590,193,1788,2017-12-01,True,Approved
3591,3,2842,2017-03-12,False,Approved
3592,89,371,2017-03-04,False,Approved
3593,105,116,2017-11-15,False,Approved
3594,100,2534,2017-01-28,False,Approved
3595,105,2717,2017-03-11,True,Approved
3596,175,1710,2017-01-03,True,Approved
3597,31,451,2017-03-21,True,Approved
3598,165,300,2017-01-27,False,Approved
3599,5,2817,2017-12-15,True,Approved
3600,2,3411,2017-04-29,True,Approved
3601,17,2185,2017-07-23,True,Approved
3602,25,3202,2017-06-02,True,Approved
3603,21,1133,2017-10-16,False,Approved
3604,32,650,2017-11-07,True,Approved
3605,167,256,2017-01-05,False,Approved
3606,67,3334,2017-09-14,True,Approved
3607,48,1614,2017-07-22,True,Approved
3608,112,1844,2017-06-23,False,Cancelled
3609,102,1120,2017-11-20,True,Approved
3610,176,758,2017-12-03,False,Approved
3611,67,1438,2017-04-08,True,Approved
3612,146,608,2017-06-13,True,Approved
3613,38,562,2017-11-24,False,Approved
3614,93,2743,2017-05-12,False,Approved
3615,0,1223,2017-11-26,False,Approved
3616,143,808,2017-05-14,True,Approved
3617,16,2397,2017-10-25,False,Approved
3618,38,2755,2017-09-17,True,Approved
3619,81,3258,2017-07-02,True,Approved
3620,17,3015,2017-08-02,False,Approved
3621,24,3035,2017-10-05,False,Approved
3622,137,49,2017-08-08,True,Approved
3623,81,2308,2017-02-20,True,Approved
3624,141,1074,2017-02-07,False,Approved
3625,1,2549,2017-06-18,False,Approved
3626,171,887,2017-11-21,False,Approved
3627,123,268,2017-09-05,False,Approved
3628,50,1719,2017-11-25,False,Approved
3629,81,514,2017-07-30,False,Approved
3630,75,2684,2017-07-07,False,Approved
3631,105,773,2017-08-23,False,Approved
3632,18,2916,2017-06-21,True,Approved
3633,52,3291,2017-04-22,True,Approved
3634,104,784,2017-08-09,True,Approved
3635,163,1859,2017-10-15,True,Approved
3636,2,3186,2017-02-10,True,Approved
3637,86,1495,2017-12-27,True,Approved
3638,18,1660,2017-06-19,True,Approved
3639,116,1037,2017-07-25,False,Approved
3640,53,2019,2017-06-03,True,Approved
3641,67,2184,2017-06-07,True,Approved
3642,58,1615,2017-11-05,False,Approved
3643,90,2069,2017-03-11,False,Approved
3644,82,506,2017-10-13,False,Approved
3645,148,2679,2017-05-17,False,Approved
3646,126,1530,2017-03-20,True,Approved
3647,60,1190,2017-03-10,True,Approved
3648,6,1780,2017-02-05,True,Approved
3649,78,964,2017-02-25,True,Approved
3650,183,1165,2017-10-13,False,Approved
3651,45,2601,2017-11-24,True,Approved
3652,55,1645,2017-07-15,True,Approved
3653,87,766,2017-06-17,False,Approved
3654,16,1988,2017-08-17,True,Approved
3655,62,3355,2017-08-13,True,Approved
3656,109,1905,2017-06-29,True,Approved
3657,67,2771,2017-05-18,True,Approved
3658,202,759,2017-09-05,False,Approved
3659,118,2561,2017-02-05,True,Approved
3660,169,75,2017-08-21,False,Approved
3661,101,701,2017-04-16,True,Approved
3662,140,1927,2017-09-07,False,Approved
3663,13,2142,2017-02-26,True,Approved
3664,132,1593,2017-09-13,True,Approved
3665,57,585,2017-01-31,True,Approved
3666,102,3327,2017-11-04,True,Approved
3667,153,3193,2017-03-17,False,Approved
3668,60,794,2017-04-12,False,Approved
3669,99,1324,2017-07-09,False,Approved
3670,101,809,2017-05-09,False,Approved
3671,45,3007,2017-12-27,False,Approved
3672,137,2404,2017-03-14,False,Approved
3673,95,3255,2017-01-15,True,Approved
3674,77,2083,2017-07-10,True,Approved
3675,87,2523,2017-11-06,True,Approved
3676,20,1783,2017-11-07,False,Approved
3677,29,2443,2017-08-25,True,Approved
3678,27,124,2017-10-09,False,Approved
3679,97,2681,2017-05-05,True,Approved
3680,36,3449,2017-06-19,False,Approved
3681,21,2857,2017-06-22,True,Approved
3682,57,116,2017-07-10,False,Approved
3683,30,2947,2017-12-02,True,Approved
3684,165,3232,2017-05-02,True,Approved
3685,52,3054,2017-09-03,True,Approved
3686,119,2648,2017-08-17,False,Approved
3687,1,3378,2017-08-13,True,Approved
3688,60,8,2017-09-22,True,Approved
3689,62,542,2017-11-22,False,Approved
3690,123,2799,2017-03-16,False,Approved
3691,80,1138,2017-04-05,True,Approved
3692,126,787,2017-06-30,True,Approved
3693,116,1181,2017-05-07,False,Approved
3694,15,2511,2017-10-14,True,Approved
3695,109,1816,2017-06-19,True,Approved
3696,178,2619,2017-10-15,False,Approved
3697,49,2998,2017-05-15,False,Approved
3698,142,937,2017-12-15,True,Approved
3699,68,2169,2017-01-06,False,Approved
3700,71,125,2017-08-27,False,Cancelled
3701,33,3173,2017-07-24,False,Approved
3702,62,1400,2017-11-04,True,Approved
3703,126,1561,2017-01-10,True,Approved
3704,60,1056,2017-03-22,False,Approved
3705,62,1330,2017-10-16,True,Approved
3706,80,2736,2017-01-22,True,Approved
3707,45,994,2017-04-09,True,Approved
3708,47,1587,2017-09-07,False,Approved
3709,44,400,2017-06-24,True,Approved
3710,123,2069,2017-01-05,False,Approved
3711,12,3256,2017-05-28,True,Approved
3712,94,606,2017-11-05,True,Approved
3713,20,378,2017-01-23,True,Approved
3714,81,2536,2017-05-30,True,Approved
3715,59,1992,2017-03-24,True,Approved
3716,155,477,2017-04-09,True,Approved
3717,32,723,2017-04-08,True,Approved
3718,37,3301,2017-10-22,True,Approved
3719,121,2037,2017-02-12,False,Approved
3720,89,1899,2017-10-15,False,Approved
3721,173,2266,2017-04-13,True,Approved
3722,32,1504,2017-12-05,True,Approved
3723,8,2865,2017-08-16,True,Approved
3724,66,892,2017-07-10,True,Approved
3725,153,1731,2017-01-19,False,Approved
3726,209,3038,2017-07-04,True,Approved
3727,209,1148,2017-12-22,False,Approved
3728,13,223,2017-03-07,False,Approved
3729,100,2094,2017-11-26,False,Approved
3730,82,214,2017-03-26,False,Approved
3731,17,33,2017-05-30,False,Approved
3732,5,1671,2017-11-17,True,Approved
3733,47,2666,2017-03-17,True,Approved
3734,193,645,2017-09-05,True,Approved
3735,18,1117,2017-05-26,True,Approved
3736,77,1227,2017-05-29,False,Approved
3737,181,3126,2017-05-22,True,Cancelled
3738,108,912,2017-09-15,False,Approved
3739,51,2111,2017-12-24,True,Approved
3740,28,1073,2017-10-29,False,Approved
3741,155,3018,2017-11-24,False,Approved
3742,67,2378,2017-03-12,True,Approved
3743,51,2040,2017-09-25,False,Approved
3744,51,3200,2017-02-26,True,Approved
3745,116,1234,2017-01-19,True,Approved
3746,5,3173,2017-09-17,False,Approved
3747,88,372,2017-10-15,False,Approved
3748,29,37,2017-10-09,False,Approved
3749,88,26,2017-04-15,True,Approved
3750,66,831,2017-12-19,True,Approved
3751,6,1560,2017-03-17,True,Approved
3752,66,350,2017-11-16,False,Approved
3753,77,219,2017-06-21,False,Approved
3754,206,3437,2017-05-17,True,Approved
3755,142,1550,2017-01-15,False,Approved
3756,117,1687,2017-05-30,True,Approved
3757,52,1312,2017-12-04,True,Approved
3758,25,2570,2017-09-07,True,Approved
3759,131,3071,2017-02-19,True,Approved
3760,123,3308,2017-09-27,True,Approved
3761,112,2991,2017-03-05,False,Approved
3762,166,61,2017-11-13,False,Approved
3763,107,1252,2017-05-12,True,Approved
3764,181,1343,2017-07-17,False,Approved
3765,139,1,2017-04-06,True,Approved
3766,103,2407,2017-06-23,False,Approved
3767,10,3296,2017-06-23,False,Approved
3768,164,3151,2017-05-14,True,Approved
3769,7,3035,2017-11-10,True,Approved
3770,82,2691,2017-08-27,True,Approved
3771,47,375,2017-09-30,False,Approved
3772,13,2756,2017-10-07,True,Approved
3773,39,1976,2017-07-15,False,Approved
3774,50,629,2017-02-25,False,Approved
3775,171,3325,2017-08-12,True,Approved
3776,152,2085,2017-01-27,False,Approved
3777,94,18,2017-05-11,False,Approved
3778,124,1200,2017-08-27,True,Approved
3779,140,2580,2017-04-07,False,Approved
3780,105,364,2017-10-05,True,Approved
3781,134,3060,2017-10-19,True,Approved
3782,221,1503,2017-11-26,True,Approved
3783,18,1061,2017-12-06,True,Approved
3784,67,3200,2017-04-18,True,Approved
3785,120,988,2017-05-12,False,Approved
3786,98,2060,2017-05-31,True,Approved
3787,87,2346,2017-07-17,False,Approved
3788,77,44,2017-11-24,True,Approved
3789,35,1753,2017-11-19,True,Approved
3790,69,2831,2017-10-26,False,Approved
3791,69,1079,2017-03-20,True,Approved
3792,113,1428,2017-05-14,False,Approved
3793,114,187,2017-07-12,False,Approved
3794,33,2799,2017-05-24,True,Approved
3795,40,575,2017-04-26,True,Approved
3796,82,3319,2017-06-22,True,Approved
3797,99,3131,2017-10-01,True,Approved
3798,108,3005,2017-03-14,False,Approved
3799,23,1686,2017-06-21,False,Approved
3800,191,1826,2017-08-21,True,Approved
3801,99,1906,2017-10-19,False,Approved
3802,20,2481,2017-09-30,True,Approved
3803,178,1808,2017-01-18,True,Approved
3804,15,1043,2017-03-20,False,Approved
3805,100,1389,2017-09-29,True,Approved
3806,152,2225,2017-04-21,False,Approved
3807,45,2870,2017-09-12,False,Approved
3808,16,2178,2017-05-10,False,Approved
3809,0,756,2017-09-13,True,Approved
3810,68,743,2017-01-23,True,Approved
3811,151,2818,2017-09-15,True,Approved
3812,43,2937,2017-08-29,True,Approved
3813,64,2963,2017-11-05,,Approved
3814,128,3246,2017-09-03,False,Approved
3815,180,1115,2017-10-06,False,Approved
3816,29,1565,2017-12-21,True,Approved
3817,99,154,2017-01-20,False,Approved
3818,17,3212,2017-09-22,False,Approved
3819,47,735,2017-04-05,True,Approved
3820,18,2116,2017-07-08,False,Approved
3821,41,2181,2017-01-30,True,Approved
3822,87,2622,2017-04-06,False,Approved
3823,87,1965,2017-03-09,True,Approved
3824,134,1185,2017-12-21,True,Approved
3825,20,353,2017-08-25,True,Approved
3826,17,728,2017-07-28,False,Approved
3827,199,1862,2017-03-22,False,Approved
3828,140,3379,2017-10-08,True,Approved
3829,164,750,2017-11-02,False,Approved
3830,88,772,2017-10-24,False,Approved
3831,109,924,2017-09-12,True,Approved
3832,110,2726,2017-06-28,False,Approved
3833,86,247,2017-06-17,False,Approved
3834,121,658,2017-08-25,False,Approved
3835,34,1566,2017-06-14,True,Approved
3836,100,577,2017-05-26,False,Approved
3837,188,2059,2017-07-13,True,Approved
3838,123,2158,2017-02-06,True,Approved
3839,182,3271,2017-02-07,False,Approved
3840,3,182,2017-10-05,False,Approved
3841,82,769,2017-02-27,True,Approved
3842,140,2791,2017-06-02,False,Approved
3843,18,2179,2017-03-09,False,Approved
3844,34,1820,2017-02-12,False,Approved
3845,165,50,2017-07-22,True,Approved
3846,85,3293,2017-03-06,True,Approved
3847,108,3174,2017-11-09,True,Approved
3848,30,1287,2017-02-18,False,Approved
3849,157,2204,2017-05-15,True,Approved
3850,9,2524,2017-06-29,False,Approved
3851,83,2224,2017-02-12,False,Approved
3852,130,1614,2017-05-01,True,Approved
3853,97,143,2017-04-22,False,Approved
3854,132,1330,2017-04-26,False,Approved
3855,166,1401,2017-10-10,True,Approved
3856,121,1535,2017-07-14,False,Approved
3857,25,984,2017-10-13,True,Approved
3858,25,403,2017-03-28,True,Approved
3859,139,3166,2017-01-23,False,Approved
3860,16,840,2017-11-22,False,Approved
3861,0,2415,2017-09-30,False,Approved
3862,38,2618,2017-07-13,True,Approved
3863,203,1323,2017-10-15,False,Approved
3864,187,1111,2017-06-20,False,Approved
3865,66,1261,2017-09-30,False,Approved
3866,196,1417,2017-02-03,False,Approved
3867,132,1396,2017-07-05,False,Approved
3868,32,2070,2017-07-01,False,Approved
3869,1,1379,2017-12-02,False,Approved
3870,169,1368,2017-01-05,True,Approved
3871,98,2548,2017-02-01,False,Cancelled
3872,18,1811,2017-11-21,False,Approved
3873,56,764,2017-10-12,True,Approved
3874,18,2572,2017-10-12,True,Approved
3875,56,1232,2017-10-31,True,Approved
3876,75,1082,2017-06-09,False,Approved
3877,197,1009,2017-02-22,True,Approved
3878,222,696,2017-07-30,False,Approved
3879,15,2155,2017-11-24,True,Approved
3880,82,193,2017-01-23,True,Approved
3881,9,2923,2017-06-13,True,Approved
3882,112,319,2017-03-05,False,Approved
3883,51,741,2017-07-20,False,Approved
3884,117,562,2017-01-11,False,Approved
3885,163,1331,2017-09-02,True,Approved
3886,168,1006,2017-02-13,False,Approved
3887,114,3455,2017-02-16,False,Approved
3888,28,1468,2017-06-20,True,Approved
3889,11,2846,2017-12-15,False,Approved
3890,16,3154,2017-01-28,False,Approved
3891,200,2247,2017-02-01,True,Approved
3892,39,2043,2017-06-14,False,Approved
3893,139,2627,2017-08-12,False,Approved
3894,69,1366,2017-01-08,True,Approved
3895,17,343,2017-09-18,False,Cancelled
3896,133,2682,2017-07-07,False,Approved
3897,156,1703,2017-12-27,False,Approved
3898,62,140,2017-06-15,True,Approved
3899,53,1733,2017-08-23,False,Approved
3900,30,435,2017-09-07,False,Approved
3901,23,1642,2017-08-23,False,Approved
3902,25,3499,2017-06-22,True,Approved
3903,151,3177,2017-06-02,False,Approved
3904,18,1462,2017-10-10,True,Approved
3905,186,3323,2017-03-11,,Approved
3906,3,3400,2017-05-04,True,Approved
3907,203,124,2017-03-07,False,Approved
3908,97,2808,2017-09-23,True,Approved
3909,42,3239,2017-06-19,False,Approved
3910,2,2822,2017-12-19,False,Approved
3911,52,2015,2017-11-10,True,Approved
3912,2,1897,2017-05-23,True,Approved
3913,132,733,2017-10-14,False,Approved
3914,51,737,2017-09-01,True,Approved
3915,6,1207,2017-03-11,True,Approved
3916,71,2253,2017-08-05,True,Approved
3917,59,611,2017-04-23,True,Approved
3918,59,2269,2017-03-04,True,Approved
3919,47,292,2017-09-02,False,Approved
3920,64,832,2017-09-13,False,Approved
3921,25,2050,2017-12-24,False,Approved
3922,161,2433,2017-07-18,False,Approved
3923,13,2837,2017-11-19,True,Approved
3924,60,2791,2017-06-02,True,Approved
3925,116,1102,2017-10-30,True,Approved
3926,100,142,2017-06-16,True,Approved
3927,195,2968,2017-06-27,True,Approved
3928,0,2410,2017-02-04,True,Approved
3929,165,1864,2017-08-25,False,Approved
3930,176,3415,2017-10-30,,Approved
3931,103,2000,2017-08-16,True,Approved
3932,80,3026,2017-08-31,True,Approved
3933,119,3134,2017-07-25,False,Approved
3934,84,2803,2017-09-29,False,Approved
3935,134,2923,2017-11-14,False,Approved
3936,166,2616,2017-02-11,False,Approved
3937,45,3304,2017-08-05,False,Approved
3938,189,993,2017-12-30,False,Approved
3939,139,174,2017-09-21,False,Approved
3940,75,2747,2017-07-28,False,Approved
3941,193,1930,2017-07-02,True,Approved
3942,111,1762,2017-12-09,True,Approved
3943,67,3273,2017-07-21,False,Approved
3944,67,508,2017-04-17,True,Approved
3945,109,1234,2017-10-06,True,Approved
3946,89,1233,2017-09-05,False,Approved
3947,25,1494,2017-05-18,False,Approved
3948,105,1811,2017-07-20,True,Approved
3949,137,1924,2017-10-30,False,Approved
3950,80,3349,2017-05-23,False,Approved
3951,74,219,2017-03-02,False,Approved
3952,95,1994,2017-07-10,False,Approved
3953,64,1129,2017-03-02,False,Approved
3954,10,7,2017-04-21,False,Approved
3955,61,2559,2017-08-29,,Approved
3956,44,2569,2017-08-19,True,Approved
3957,105,882,2017-08-29,True,Approved
3958,180,1200,2017-08-01,,Approved
3959,25,1469,2017-10-17,True,Approved
3960,139,1933,2017-06-29,True,Approved
3961,90,1568,2017-02-27,False,Approved
3962,13,2917,2017-04-13,False,Approved
3963,168,1613,2017-07-05,True,Approved
3964,170,811,2017-07-09,False,Approved
3965,67,103,2017-08-17,True,Approved
3966,24,1111,2017-07-26,True,Approved
3967,9,3369,2017-02-27,False,Approved
3968,16,1539,2017-08-04,False,Approved
3969,16,3406,2017-04-23,False,Approved
3970,18,994,2017-11-18,False,Approved
3971,107,2090,2017-07-20,True,Approved
3972,131,1363,2017-04-04,True,Approved
3973,135,2742,2017-07-24,False,Approved
3974,169,156,2017-03-01,False,Approved
3975,50,2720,2017-04-25,False,Approved
3976,101,3100,2017-07-21,True,Approved
3977,101,1361,2017-07-05,False,Approved
3978,69,2002,2017-08-05,False,Approved
3979,174,1616,2017-08-06,False,Approved
3980,10,2298,2017-04-22,True,Approved
3981,76,3209,2017-02-05,True,Approved
3982,87,232,2017-01-23,True,Approved
3983,70,398,2017-09-17,True,Approved
3984,100,440,2017-11-15,True,Approved
3985,40,1669,2017-02-22,True,Approved
3986,122,407,2017-02-04,False,Approved
3987,117,1723,2017-11-11,False,Approved
3988,111,2902,2017-06-17,False,Approved
3989,179,660,2017-12-18,True,Approved
3990,1,2745,2017-01-31,False,Approved
3991,69,787,2017-09-10,True,Approved
3992,25,3172,2017-11-05,False,Approved
3993,79,1909,2017-08-15,True,Approved
3994,139,1328,2017-05-11,False,Approved
3995,127,667,2017-08-08,False,Approved
3996,155,1622,2017-10-13,True,Approved
3997,144,638,2017-05-10,True,Approved
3998,108,3277,2017-11-23,True,Approved
3999,31,3086,2017-04-21,True,Approved
4000,143,2314,2017-11-12,True,Approved
4001,159,1916,2017-07-08,False,Approved
4002,10,3224,2017-01-07,False,Approved
4003,1,2893,2017-11-01,False,Approved
4004,186,485,2017-08-19,True,Approved
4005,55,937,2017-02-19,True,Approved
4006,16,2402,2017-01-29,True,Approved
4007,21,1717,2017-03-06,False,Approved
4008,44,590,2017-09-16,True,Approved
4009,4,1070,2017-12-30,False,Approved
4010,153,1074,2017-12-14,False,Approved
4011,11,1253,2017-05-26,True,Approved
4012,77,1332,2017-01-11,False,Approved
4013,115,6,2017-09-16,False,Approved
4014,28,1755,2017-03-28,True,Approved
4015,133,3451,2017-11-19,True,Approved
4016,142,270,2017-11-04,True,Approved
4017,170,471,2017-07-31,False,Approved
4018,206,1713,2017-10-30,True,Approved
4019,28,1162,2017-08-16,False,Approved
4020,100,1276,2017-05-06,False,Approved
4021,60,817,2017-11-06,False,Approved
4022,37,827,2017-06-07,False,Approved
4023,25,2775,2017-11-23,True,Approved
4024,128,1227,2017-10-26,False,Approved
4025,223,3264,2017-05-05,True,Approved
4026,57,343,2017-02-15,False,Approved
4027,1,1402,2017-10-10,False,Approved
4028,34,2984,2017-04-13,False,Approved
4029,40,1746,2017-05-17,True,Approved
4030,112,2426,2017-08-23,False,Approved
4031,121,694,2017-12-23,True,Approved
4032,21,1584,2017-01-05,True,Approved
4033,100,2836,2017-05-31,True,Approved
4034,62,1579,2017-11-20,False,Approved
4035,127,629,2017-02-06,False,Approved
4036,15,1658,2017-03-25,False,Approved
4037,128,3432,2017-05-21,False,Approved
4038,109,1068,2017-04-23,False,Approved
